user_id,frequency,recency,F_score,R_score,RFM_score
121117,1,1,0,1,10
121122,1,4,0,0,00
121123,1,2,0,1,10
121129,2,1,0,1,10
121131,2,3,0,0,00
121132,1,5,0,0,00
121133,2,0,0,1,10
121136,14,0,1,1,11
121137,2,7,0,0,00
121156,1,5,0,0,00
121172,2,4,0,0,00
121174,1,0,0,1,10
121182,4,0,1,1,11
121189,1,1,0,1,10
121194,2,3,0,0,00
121196,6,2,1,1,11
121198,3,0,1,1,11
121204,10,0,1,1,11
121206,2,1,0,1,10
121217,2,4,0,0,00
121218,1,0,0,1,10
121219,4,0,1,1,11
121223,2,5,0,0,00
121249,1,4,0,0,00
121285,1,8,0,0,00
121288,8,1,1,1,11
121293,1,4,0,0,00
121321,5,0,1,1,11
121322,2,4,0,0,00
121325,1,0,0,1,10
121330,3,8,1,0,01
121337,1,1,0,1,10
121366,1,7,0,0,00
121373,2,2,0,1,10
121377,2,5,0,0,00
121379,6,1,1,1,11
121389,7,0,1,1,11
121393,2,3,0,0,00
121417,4,0,1,1,11
121423,3,6,1,0,01
121425,3,2,1,1,11
121434,2,4,0,0,00
121440,2,3,0,0,00
121445,2,8,0,0,00
121471,5,2,1,1,11
121475,1,8,0,0,00
121479,3,3,1,0,01
121502,7,0,1,1,11
121507,3,2,1,1,11
121510,1,4,0,0,00
121515,5,0,1,1,11
121528,1,5,0,0,00
121530,3,5,1,0,01
121531,1,8,0,0,00
121533,1,7,0,0,00
121536,4,0,1,1,11
121538,1,5,0,0,00
121540,1,0,0,1,10
121551,3,1,1,1,11
121563,1,1,0,1,10
121571,1,0,0,1,10
121572,1,8,0,0,00
121575,7,2,1,1,11
121584,4,2,1,1,11
121589,1,6,0,0,00
121592,1,6,0,0,00
121601,3,1,1,1,11
121605,2,1,0,1,10
121613,5,0,1,1,11
121637,3,0,1,1,11
121669,3,2,1,1,11
121684,1,0,0,1,10
121705,6,3,1,0,01
121711,2,5,0,0,00
121724,11,0,1,1,11
121741,6,0,1,1,11
121747,8,3,1,0,01
121757,11,3,1,0,01
121766,1,4,0,0,00
121773,3,5,1,0,01
121777,3,3,1,0,01
121789,14,0,1,1,11
121798,2,1,0,1,10
121801,4,2,1,1,11
121808,2,1,0,1,10
121810,2,3,0,0,00
121820,2,3,0,0,00
121824,3,0,1,1,11
121837,1,1,0,1,10
121843,2,1,0,1,10
121849,1,4,0,0,00
121853,3,7,1,0,01
121854,5,0,1,1,11
121858,5,0,1,1,11
121868,1,6,0,0,00
121877,9,0,1,1,11
121881,3,6,1,0,01
121890,8,0,1,1,11
121895,1,4,0,0,00
121899,1,6,0,0,00
121910,6,0,1,1,11
121924,5,0,1,1,11
121929,1,6,0,0,00
121935,1,6,0,0,00
121937,6,1,1,1,11
121938,5,2,1,1,11
121941,5,1,1,1,11
121948,4,0,1,1,11
121955,2,3,0,0,00
121968,1,6,0,0,00
121970,4,7,1,0,01
121974,3,2,1,1,11
121975,3,1,1,1,11
121985,5,0,1,1,11
121986,4,2,1,1,11
121993,1,6,0,0,00
121996,2,0,0,1,10
122004,2,2,0,1,10
122005,2,1,0,1,10
122020,1,0,0,1,10
122033,2,0,0,1,10
122046,3,0,1,1,11
122066,4,3,1,0,01
122074,5,7,1,0,01
122077,1,7,0,0,00
122083,5,1,1,1,11
122091,2,0,0,1,10
122103,1,7,0,0,00
122105,4,0,1,1,11
122115,1,0,0,1,10
122125,1,7,0,0,00
122133,1,3,0,0,00
122162,3,0,1,1,11
122170,4,2,1,1,11
122172,2,5,0,0,00
122177,4,0,1,1,11
122193,1,5,0,0,00
122201,1,3,0,0,00
122211,1,6,0,0,00
122214,4,0,1,1,11
122228,4,0,1,1,11
122232,5,1,1,1,11
122253,4,0,1,1,11
122264,4,0,1,1,11
122265,3,0,1,1,11
122272,6,2,1,1,11
122276,1,1,0,1,10
122277,5,2,1,1,11
122286,12,0,1,1,11
122292,3,5,1,0,01
122293,5,4,1,0,01
122294,1,2,0,1,10
122308,3,0,1,1,11
122309,2,2,0,1,10
122311,3,2,1,1,11
122323,2,6,0,0,00
122333,3,0,1,1,11
122335,1,5,0,0,00
122338,2,3,0,0,00
122341,4,5,1,0,01
122342,1,8,0,0,00
122346,1,6,0,0,00
122369,6,0,1,1,11
122373,2,2,0,1,10
122379,5,0,1,1,11
122383,9,1,1,1,11
122387,5,0,1,1,11
122389,4,0,1,1,11
122393,8,2,1,1,11
122395,2,2,0,1,10
122397,3,4,1,0,01
122403,4,2,1,1,11
122405,1,8,0,0,00
122410,12,1,1,1,11
122413,11,2,1,1,11
122423,9,1,1,1,11
122433,2,4,0,0,00
122446,1,2,0,1,10
122448,4,0,1,1,11
122470,1,4,0,0,00
122471,4,2,1,1,11
122477,1,4,0,0,00
122485,2,0,0,1,10
122492,2,0,0,1,10
122497,12,0,1,1,11
122501,3,3,1,0,01
122502,1,5,0,0,00
122503,3,1,1,1,11
122504,69,0,1,1,11
122512,2,1,0,1,10
122523,2,0,0,1,10
122544,1,3,0,0,00
122545,1,6,0,0,00
122557,1,1,0,1,10
122558,5,2,1,1,11
122560,1,8,0,0,00
122563,5,0,1,1,11
122573,1,0,0,1,10
122574,1,1,0,1,10
122578,6,0,1,1,11
122604,1,5,0,0,00
122607,4,0,1,1,11
122616,5,1,1,1,11
122619,1,0,0,1,10
122634,3,2,1,1,11
122642,1,1,0,1,10
122655,4,4,1,0,01
122657,2,8,0,0,00
122664,3,0,1,1,11
122667,1,3,0,0,00
122670,2,1,0,1,10
122689,2,2,0,1,10
122691,3,5,1,0,01
122693,6,2,1,1,11
122706,1,0,0,1,10
122723,1,0,0,1,10
122729,1,6,0,0,00
122735,2,1,0,1,10
122771,4,5,1,0,01
122774,2,1,0,1,10
122782,7,0,1,1,11
122784,2,4,0,0,00
122801,2,2,0,1,10
122824,2,0,0,1,10
122829,1,2,0,1,10
122842,1,2,0,1,10
122852,10,0,1,1,11
122853,7,2,1,1,11
122855,2,1,0,1,10
122860,2,1,0,1,10
122862,2,0,0,1,10
122864,3,1,1,1,11
122869,2,1,0,1,10
122871,7,1,1,1,11
122874,3,3,1,0,01
122893,2,0,0,1,10
122896,3,0,1,1,11
122901,1,1,0,1,10
122905,1,5,0,0,00
122910,3,1,1,1,11
122911,4,1,1,1,11
122917,1,2,0,1,10
122919,12,0,1,1,11
122926,2,0,0,1,10
122929,2,2,0,1,10
122935,1,0,0,1,10
122939,2,1,0,1,10
122953,1,5,0,0,00
122958,1,2,0,1,10
122976,2,0,0,1,10
122981,3,0,1,1,11
122985,1,1,0,1,10
122993,2,4,0,0,00
123000,4,7,1,0,01
123003,2,1,0,1,10
123014,2,2,0,1,10
123020,3,1,1,1,11
123028,3,1,1,1,11
123035,2,0,0,1,10
123036,2,5,0,0,00
123041,1,7,0,0,00
123057,4,2,1,1,11
123063,2,7,0,0,00
123064,1,1,0,1,10
123076,2,1,0,1,10
123081,2,3,0,0,00
123084,5,4,1,0,01
123087,1,3,0,0,00
123090,5,6,1,0,01
123094,1,2,0,1,10
123102,3,0,1,1,11
123103,1,5,0,0,00
123108,2,5,0,0,00
123109,5,0,1,1,11
123111,5,5,1,0,01
123118,1,1,0,1,10
123123,1,7,0,0,00
123131,1,3,0,0,00
123132,4,1,1,1,11
123134,2,1,0,1,10
123145,1,4,0,0,00
123150,1,2,0,1,10
123151,1,8,0,0,00
123156,3,3,1,0,01
123170,1,3,0,0,00
123172,2,4,0,0,00
123177,1,6,0,0,00
123178,1,0,0,1,10
123192,1,0,0,1,10
123194,7,2,1,1,11
123209,2,4,0,0,00
123213,2,4,0,0,00
123217,1,4,0,0,00
123222,4,1,1,1,11
123241,4,0,1,1,11
123242,10,0,1,1,11
123243,1,8,0,0,00
123245,4,3,1,0,01
123246,3,3,1,0,01
123252,7,0,1,1,11
123256,3,1,1,1,11
123264,5,1,1,1,11
123272,2,3,0,0,00
123275,1,5,0,0,00
123286,6,0,1,1,11
123301,4,4,1,0,01
123302,2,4,0,0,00
123304,1,0,0,1,10
123312,3,0,1,1,11
123313,2,0,0,1,10
123314,1,1,0,1,10
123316,3,0,1,1,11
123317,4,0,1,1,11
123325,2,3,0,0,00
123340,2,1,0,1,10
123344,6,1,1,1,11
123347,1,7,0,0,00
123348,5,2,1,1,11
123350,2,0,0,1,10
123374,1,0,0,1,10
123388,2,4,0,0,00
123389,1,2,0,1,10
123400,1,6,0,0,00
123403,2,1,0,1,10
123407,1,7,0,0,00
123433,3,6,1,0,01
123447,1,8,0,0,00
123473,1,8,0,0,00
123493,3,8,1,0,01
123505,2,4,0,0,00
123519,2,1,0,1,10
123520,4,0,1,1,11
123521,2,6,0,0,00
123522,2,6,0,0,00
123525,3,0,1,1,11
123530,3,1,1,1,11
123539,4,1,1,1,11
123541,4,4,1,0,01
123543,5,0,1,1,11
123545,1,2,0,1,10
123553,1,0,0,1,10
123563,8,1,1,1,11
123565,1,1,0,1,10
123570,1,7,0,0,00
123579,2,2,0,1,10
123584,2,5,0,0,00
123585,7,4,1,0,01
123603,1,4,0,0,00
123608,5,2,1,1,11
123611,1,0,0,1,10
123632,2,7,0,0,00
123635,3,1,1,1,11
123657,1,6,0,0,00
123669,2,0,0,1,10
123672,7,0,1,1,11
123694,4,0,1,1,11
123706,2,4,0,0,00
123714,17,1,1,1,11
123748,2,4,0,0,00
123755,23,0,1,1,11
123756,2,0,0,1,10
123757,1,1,0,1,10
123762,5,0,1,1,11
123771,3,4,1,0,01
123772,1,4,0,0,00
123780,3,2,1,1,11
123793,3,6,1,0,01
123798,1,8,0,0,00
123803,3,1,1,1,11
123809,3,1,1,1,11
123812,10,4,1,0,01
123841,1,3,0,0,00
123866,3,2,1,1,11
123871,4,1,1,1,11
123887,3,0,1,1,11
123888,2,1,0,1,10
123892,8,0,1,1,11
123897,3,1,1,1,11
123898,1,1,0,1,10
123905,2,1,0,1,10
123921,2,0,0,1,10
123922,1,8,0,0,00
123924,1,1,0,1,10
123933,2,6,0,0,00
123938,2,7,0,0,00
123942,2,0,0,1,10
123949,1,1,0,1,10
123962,11,2,1,1,11
123966,2,0,0,1,10
123968,2,1,0,1,10
123971,3,1,1,1,11
123978,2,7,0,0,00
123983,1,0,0,1,10
123992,3,1,1,1,11
124001,5,3,1,0,01
124006,1,4,0,0,00
124010,2,6,0,0,00
124025,1,5,0,0,00
124033,5,1,1,1,11
124036,4,0,1,1,11
124046,2,1,0,1,10
124052,1,1,0,1,10
124061,2,7,0,0,00
124063,1,3,0,0,00
124065,3,1,1,1,11
124069,3,3,1,0,01
124072,2,5,0,0,00
124078,1,6,0,0,00
124079,1,4,0,0,00
124083,5,3,1,0,01
124093,3,1,1,1,11
124095,9,0,1,1,11
124098,1,7,0,0,00
124101,2,0,0,1,10
124107,1,6,0,0,00
124125,1,1,0,1,10
124127,5,6,1,0,01
124129,1,1,0,1,10
124138,4,3,1,0,01
124152,3,1,1,1,11
124159,1,4,0,0,00
124170,1,8,0,0,00
124171,2,1,0,1,10
124180,2,0,0,1,10
124194,6,1,1,1,11
124219,1,0,0,1,10
124232,8,5,1,0,01
124236,2,8,0,0,00
124245,1,7,0,0,00
124252,3,2,1,1,11
124260,3,2,1,1,11
124273,7,2,1,1,11
124274,4,0,1,1,11
124291,4,1,1,1,11
124295,1,0,0,1,10
124298,5,3,1,0,01
124310,1,6,0,0,00
124321,11,1,1,1,11
124337,1,3,0,0,00
124354,2,5,0,0,00
124357,2,6,0,0,00
124361,1,1,0,1,10
124370,1,6,0,0,00
124372,3,0,1,1,11
124387,7,1,1,1,11
124393,1,2,0,1,10
124397,3,1,1,1,11
124398,1,3,0,0,00
124432,2,3,0,0,00
124437,1,1,0,1,10
124440,3,2,1,1,11
124442,2,3,0,0,00
124456,1,2,0,1,10
124458,2,0,0,1,10
124466,2,0,0,1,10
124468,1,3,0,0,00
124469,1,8,0,0,00
124470,2,0,0,1,10
124475,1,0,0,1,10
124481,2,6,0,0,00
124485,4,5,1,0,01
124494,1,2,0,1,10
124505,3,3,1,0,01
124506,4,1,1,1,11
124507,18,0,1,1,11
124509,1,4,0,0,00
124515,1,8,0,0,00
124516,3,6,1,0,01
124533,4,1,1,1,11
124538,4,0,1,1,11
124563,1,8,0,0,00
124571,1,2,0,1,10
124578,1,8,0,0,00
124587,1,5,0,0,00
124590,2,2,0,1,10
124602,1,1,0,1,10
124607,11,0,1,1,11
124610,1,1,0,1,10
124622,2,0,0,1,10
124623,4,4,1,0,01
124625,1,2,0,1,10
124631,1,8,0,0,00
124638,6,3,1,0,01
124641,5,1,1,1,11
124655,1,2,0,1,10
124660,3,1,1,1,11
124663,1,6,0,0,00
124666,1,7,0,0,00
124671,1,4,0,0,00
124672,2,3,0,0,00
124674,3,6,1,0,01
124677,2,0,0,1,10
124678,1,1,0,1,10
124686,1,6,0,0,00
124713,1,3,0,0,00
124723,1,8,0,0,00
124725,1,2,0,1,10
124728,1,2,0,1,10
124744,3,8,1,0,01
124759,1,1,0,1,10
124762,2,2,0,1,10
124768,1,7,0,0,00
124787,2,4,0,0,00
124806,4,5,1,0,01
124809,2,1,0,1,10
124811,4,0,1,1,11
124813,5,0,1,1,11
124815,2,0,0,1,10
124821,1,1,0,1,10
124832,1,8,0,0,00
124837,1,2,0,1,10
124848,4,0,1,1,11
124862,2,0,0,1,10
124867,4,0,1,1,11
124871,1,2,0,1,10
124872,1,0,0,1,10
124879,2,7,0,0,00
124892,19,0,1,1,11
124900,1,0,0,1,10
124905,5,2,1,1,11
124907,1,7,0,0,00
124916,3,0,1,1,11
124917,1,0,0,1,10
124922,1,1,0,1,10
124925,3,4,1,0,01
124926,1,2,0,1,10
124927,3,5,1,0,01
124935,2,3,0,0,00
124942,2,8,0,0,00
124962,1,6,0,0,00
124971,1,3,0,0,00
124972,1,2,0,1,10
124973,6,2,1,1,11
124976,2,0,0,1,10
124988,2,2,0,1,10
125008,2,0,0,1,10
125023,3,5,1,0,01
125035,3,0,1,1,11
125038,3,2,1,1,11
125040,3,2,1,1,11
125050,6,3,1,0,01
125052,2,0,0,1,10
125053,1,1,0,1,10
125061,8,1,1,1,11
125078,4,0,1,1,11
125082,2,1,0,1,10
125086,2,4,0,0,00
125090,4,5,1,0,01
125092,1,2,0,1,10
125109,3,2,1,1,11
125112,5,2,1,1,11
125122,1,3,0,0,00
125141,1,2,0,1,10
125153,1,1,0,1,10
125158,1,6,0,0,00
125164,3,1,1,1,11
125176,2,2,0,1,10
125183,2,2,0,1,10
125187,12,0,1,1,11
125192,2,6,0,0,00
125205,5,0,1,1,11
125210,3,0,1,1,11
125216,3,1,1,1,11
125217,2,5,0,0,00
125230,10,3,1,0,01
125254,3,0,1,1,11
125265,1,4,0,0,00
125270,1,5,0,0,00
125281,4,2,1,1,11
125301,2,2,0,1,10
125303,12,3,1,0,01
125307,6,0,1,1,11
125318,1,8,0,0,00
125319,2,2,0,1,10
125325,1,7,0,0,00
125326,1,8,0,0,00
125328,1,0,0,1,10
125340,1,7,0,0,00
125344,7,3,1,0,01
125348,4,2,1,1,11
125355,6,1,1,1,11
125363,4,3,1,0,01
125364,5,0,1,1,11
125365,1,5,0,0,00
125377,6,0,1,1,11
125401,6,1,1,1,11
125419,1,6,0,0,00
125421,1,1,0,1,10
125422,9,6,1,0,01
125429,1,6,0,0,00
125437,1,8,0,0,00
125438,1,2,0,1,10
125447,4,2,1,1,11
125457,2,1,0,1,10
125461,5,0,1,1,11
125475,1,3,0,0,00
125477,6,4,1,0,01
125482,6,7,1,0,01
125488,1,3,0,0,00
125490,1,1,0,1,10
125503,5,1,1,1,11
125508,4,1,1,1,11
125518,6,2,1,1,11
125519,1,5,0,0,00
125524,1,0,0,1,10
125532,1,6,0,0,00
125537,4,0,1,1,11
125552,2,3,0,0,00
125555,2,7,0,0,00
125557,5,3,1,0,01
125559,3,0,1,1,11
125568,2,0,0,1,10
125575,2,7,0,0,00
125578,5,0,1,1,11
125580,4,0,1,1,11
125587,7,3,1,0,01
125621,2,0,0,1,10
125623,3,2,1,1,11
125624,5,1,1,1,11
125649,1,0,0,1,10
125653,1,0,0,1,10
125674,11,0,1,1,11
125675,1,7,0,0,00
125682,1,6,0,0,00
125693,2,6,0,0,00
125709,1,2,0,1,10
125740,2,6,0,0,00
125746,4,2,1,1,11
125757,1,4,0,0,00
125759,2,3,0,0,00
125791,5,3,1,0,01
125792,2,6,0,0,00
125795,2,4,0,0,00
125798,1,3,0,0,00
125800,5,1,1,1,11
125802,3,5,1,0,01
125811,7,0,1,1,11
125815,5,2,1,1,11
125818,2,4,0,0,00
125821,1,7,0,0,00
125823,3,5,1,0,01
125827,1,3,0,0,00
125835,1,7,0,0,00
125837,2,3,0,0,00
125838,3,6,1,0,01
125859,1,5,0,0,00
125864,9,1,1,1,11
125879,1,4,0,0,00
125887,2,0,0,1,10
125897,1,0,0,1,10
125903,3,1,1,1,11
125920,5,1,1,1,11
125924,2,5,0,0,00
125935,1,1,0,1,10
125945,2,4,0,0,00
125946,3,5,1,0,01
125948,1,6,0,0,00
125956,1,1,0,1,10
125966,2,2,0,1,10
125983,4,3,1,0,01
125985,4,1,1,1,11
125987,3,1,1,1,11
125989,1,0,0,1,10
125991,1,7,0,0,00
125999,1,4,0,0,00
126013,1,1,0,1,10
126015,3,3,1,0,01
126016,7,3,1,0,01
126017,1,8,0,0,00
126019,1,7,0,0,00
126021,2,1,0,1,10
126024,2,5,0,0,00
126027,2,0,0,1,10
126031,1,3,0,0,00
126051,2,4,0,0,00
126052,1,2,0,1,10
126062,2,3,0,0,00
126063,1,0,0,1,10
126071,10,0,1,1,11
126073,1,0,0,1,10
126075,8,2,1,1,11
126128,3,3,1,0,01
126145,4,1,1,1,11
126146,4,5,1,0,01
126150,3,5,1,0,01
126151,2,2,0,1,10
126168,3,2,1,1,11
126174,3,3,1,0,01
126186,3,0,1,1,11
126195,1,8,0,0,00
126196,3,1,1,1,11
126214,1,0,0,1,10
126222,1,7,0,0,00
126235,1,0,0,1,10
126236,2,6,0,0,00
126238,2,1,0,1,10
126247,6,4,1,0,01
126261,1,2,0,1,10
126267,1,4,0,0,00
126271,1,6,0,0,00
126278,1,5,0,0,00
126289,1,0,0,1,10
126295,1,3,0,0,00
126306,1,3,0,0,00
126314,5,3,1,0,01
126316,1,4,0,0,00
126327,2,3,0,0,00
126332,3,3,1,0,01
126336,3,1,1,1,11
126343,4,0,1,1,11
126347,1,0,0,1,10
126357,5,2,1,1,11
126365,3,0,1,1,11
126376,2,4,0,0,00
126412,1,2,0,1,10
126413,2,7,0,0,00
126422,2,7,0,0,00
126428,2,0,0,1,10
126432,1,6,0,0,00
126437,1,5,0,0,00
126438,3,7,1,0,01
126448,1,6,0,0,00
126468,8,0,1,1,11
126470,2,1,0,1,10
126482,4,0,1,1,11
126491,1,2,0,1,10
126492,1,6,0,0,00
126500,1,0,0,1,10
126515,2,2,0,1,10
126526,2,1,0,1,10
126530,5,1,1,1,11
126533,2,1,0,1,10
126537,5,4,1,0,01
126544,3,1,1,1,11
126554,6,6,1,0,01
126565,1,5,0,0,00
126569,2,5,0,0,00
126572,4,1,1,1,11
126583,2,3,0,0,00
126603,3,1,1,1,11
126604,4,1,1,1,11
126605,2,2,0,1,10
126619,1,2,0,1,10
126625,1,8,0,0,00
126628,1,2,0,1,10
126630,1,3,0,0,00
126631,2,4,0,0,00
126641,8,1,1,1,11
126651,3,1,1,1,11
126668,3,0,1,1,11
126677,1,0,0,1,10
126681,1,4,0,0,00
126686,5,2,1,1,11
126695,1,8,0,0,00
126696,13,7,1,0,01
126698,1,4,0,0,00
126704,3,1,1,1,11
126707,1,8,0,0,00
126713,1,0,0,1,10
126714,1,0,0,1,10
126725,2,3,0,0,00
126733,3,4,1,0,01
126740,2,2,0,1,10
126745,3,6,1,0,01
126749,2,7,0,0,00
126754,3,4,1,0,01
126758,3,7,1,0,01
126768,2,1,0,1,10
126775,2,0,0,1,10
126787,3,0,1,1,11
126789,4,4,1,0,01
126790,2,2,0,1,10
126793,1,1,0,1,10
126794,7,5,1,0,01
126810,1,6,0,0,00
126814,1,7,0,0,00
126848,1,3,0,0,00
126873,1,8,0,0,00
126879,4,6,1,0,01
126891,1,0,0,1,10
126896,1,4,0,0,00
126898,4,0,1,1,11
126900,7,1,1,1,11
126902,1,4,0,0,00
126903,1,2,0,1,10
126905,5,3,1,0,01
126906,6,3,1,0,01
126908,10,0,1,1,11
126923,3,1,1,1,11
126935,4,0,1,1,11
126944,2,0,0,1,10
126947,1,3,0,0,00
126952,1,6,0,0,00
126955,2,1,0,1,10
126962,1,5,0,0,00
126965,2,7,0,0,00
126969,3,1,1,1,11
126971,1,1,0,1,10
126972,2,3,0,0,00
126974,1,4,0,0,00
126979,7,2,1,1,11
126997,1,3,0,0,00
126999,1,1,0,1,10
127010,6,0,1,1,11
127013,1,4,0,0,00
127014,3,1,1,1,11
127015,11,2,1,1,11
127030,2,1,0,1,10
127054,5,1,1,1,11
127055,2,5,0,0,00
127057,1,0,0,1,10
127058,1,3,0,0,00
127069,1,3,0,0,00
127072,1,3,0,0,00
127075,2,0,0,1,10
127080,2,0,0,1,10
127085,3,0,1,1,11
127113,4,0,1,1,11
127125,1,0,0,1,10
127135,3,2,1,1,11
127139,1,0,0,1,10
127141,3,1,1,1,11
127146,1,5,0,0,00
127178,5,1,1,1,11
127180,5,0,1,1,11
127181,1,5,0,0,00
127182,1,3,0,0,00
127194,2,1,0,1,10
127206,2,7,0,0,00
127208,3,5,1,0,01
127210,2,2,0,1,10
127224,4,0,1,1,11
127260,3,5,1,0,01
127268,3,6,1,0,01
127276,9,1,1,1,11
127282,3,2,1,1,11
127306,2,8,0,0,00
127308,4,3,1,0,01
127323,5,1,1,1,11
127336,5,4,1,0,01
127340,6,0,1,1,11
127342,1,4,0,0,00
127345,6,1,1,1,11
127355,4,0,1,1,11
127360,7,0,1,1,11
127364,3,3,1,0,01
127367,2,3,0,0,00
127384,1,0,0,1,10
127398,5,3,1,0,01
127407,3,1,1,1,11
127415,2,2,0,1,10
127417,1,0,0,1,10
127419,5,0,1,1,11
127430,1,7,0,0,00
127433,3,4,1,0,01
127435,2,0,0,1,10
127450,3,0,1,1,11
127458,1,8,0,0,00
127476,1,5,0,0,00
127488,1,7,0,0,00
127496,2,4,0,0,00
127500,2,1,0,1,10
127501,3,3,1,0,01
127505,1,3,0,0,00
127506,1,8,0,0,00
127507,7,2,1,1,11
127511,1,5,0,0,00
127522,3,5,1,0,01
127529,1,0,0,1,10
127532,3,4,1,0,01
127538,1,8,0,0,00
127539,1,8,0,0,00
127542,1,1,0,1,10
127543,3,2,1,1,11
127548,2,1,0,1,10
127550,4,3,1,0,01
127554,3,0,1,1,11
127556,3,0,1,1,11
127564,2,1,0,1,10
127582,2,0,0,1,10
127583,1,3,0,0,00
127607,1,3,0,0,00
127611,3,1,1,1,11
127615,2,3,0,0,00
127621,10,1,1,1,11
127624,3,4,1,0,01
127627,1,6,0,0,00
127628,3,2,1,1,11
127647,2,3,0,0,00
127656,1,7,0,0,00
127657,2,2,0,1,10
127666,1,2,0,1,10
127672,1,1,0,1,10
127674,2,4,0,0,00
127677,2,0,0,1,10
127684,1,0,0,1,10
127686,1,0,0,1,10
127687,2,1,0,1,10
127699,2,1,0,1,10
127706,4,2,1,1,11
127713,1,0,0,1,10
127722,1,5,0,0,00
127726,2,4,0,0,00
127743,3,3,1,0,01
127744,1,6,0,0,00
127747,1,2,0,1,10
127749,1,0,0,1,10
127768,15,0,1,1,11
127773,1,0,0,1,10
127774,2,3,0,0,00
127818,3,6,1,0,01
127820,3,1,1,1,11
127821,2,0,0,1,10
127830,1,1,0,1,10
127856,2,0,0,1,10
127858,2,1,0,1,10
127866,6,0,1,1,11
127869,1,0,0,1,10
127876,2,1,0,1,10
127883,11,0,1,1,11
127905,1,3,0,0,00
127906,3,4,1,0,01
127915,7,0,1,1,11
127927,1,5,0,0,00
127938,2,3,0,0,00
127942,6,0,1,1,11
127944,3,3,1,0,01
127953,2,7,0,0,00
127954,1,6,0,0,00
127965,1,7,0,0,00
127969,3,3,1,0,01
127972,1,7,0,0,00
127978,9,0,1,1,11
127981,7,0,1,1,11
127982,1,2,0,1,10
127996,1,4,0,0,00
128000,16,2,1,1,11
128006,1,4,0,0,00
128022,1,7,0,0,00
128031,3,0,1,1,11
128033,5,5,1,0,01
128035,2,2,0,1,10
128038,1,0,0,1,10
128045,2,4,0,0,00
128067,3,3,1,0,01
128073,7,2,1,1,11
128077,3,3,1,0,01
128078,1,4,0,0,00
128079,1,1,0,1,10
128092,2,0,0,1,10
128099,1,1,0,1,10
128108,2,5,0,0,00
128111,1,3,0,0,00
128113,32,0,1,1,11
128120,2,6,0,0,00
128124,1,5,0,0,00
128129,6,4,1,0,01
128131,4,3,1,0,01
128135,2,2,0,1,10
128139,1,7,0,0,00
128145,4,0,1,1,11
128152,6,1,1,1,11
128162,2,3,0,0,00
128186,4,4,1,0,01
128196,3,2,1,1,11
128212,9,3,1,0,01
128218,7,5,1,0,01
128224,1,0,0,1,10
128229,12,0,1,1,11
128230,2,5,0,0,00
128259,1,1,0,1,10
128260,9,4,1,0,01
128265,2,0,0,1,10
128270,1,8,0,0,00
128271,4,1,1,1,11
128325,2,4,0,0,00
128329,2,7,0,0,00
128332,2,2,0,1,10
128338,2,0,0,1,10
128351,6,7,1,0,01
128352,1,3,0,0,00
128360,1,1,0,1,10
128362,3,8,1,0,01
128371,1,7,0,0,00
128372,6,6,1,0,01
128377,10,0,1,1,11
128379,65,0,1,1,11
128390,10,0,1,1,11
128391,1,7,0,0,00
128392,2,0,0,1,10
128393,3,6,1,0,01
128401,1,3,0,0,00
128406,1,7,0,0,00
128408,3,2,1,1,11
128412,1,4,0,0,00
128417,5,0,1,1,11
128422,6,0,1,1,11
128434,2,3,0,0,00
128438,1,3,0,0,00
128444,1,4,0,0,00
128446,1,8,0,0,00
128447,2,2,0,1,10
128449,5,0,1,1,11
128451,1,6,0,0,00
128461,6,1,1,1,11
128465,4,0,1,1,11
128469,5,2,1,1,11
128472,3,2,1,1,11
128480,6,2,1,1,11
128512,2,3,0,0,00
128516,2,1,0,1,10
128524,3,0,1,1,11
128525,2,3,0,0,00
128527,2,7,0,0,00
128528,3,1,1,1,11
128529,2,0,0,1,10
128536,1,3,0,0,00
128538,1,7,0,0,00
128539,8,0,1,1,11
128541,1,1,0,1,10
128553,2,1,0,1,10
128557,2,8,0,0,00
128572,3,0,1,1,11
128573,2,3,0,0,00
128590,4,1,1,1,11
128591,2,1,0,1,10
1000001,1,0,0,1,10
1000011,2,8,0,0,00
1000027,2,0,0,1,10
1000028,4,0,1,1,11
1000037,5,2,1,1,11
1000054,4,1,1,1,11
1000060,1,2,0,1,10
1000061,3,0,1,1,11
1000070,1,5,0,0,00
1000084,7,0,1,1,11
1000085,12,2,1,1,11
1000103,4,0,1,1,11
1000115,7,0,1,1,11
1000134,3,1,1,1,11
1000135,1,5,0,0,00
1000139,2,0,0,1,10
1000151,3,0,1,1,11
1000154,1,7,0,0,00
1000165,2,1,0,1,10
1000169,1,3,0,0,00
1000186,1,3,0,0,00
1000191,5,1,1,1,11
1000194,1,4,0,0,00
1000204,1,7,0,0,00
1000209,3,5,1,0,01
1000222,6,4,1,0,01
1000228,5,3,1,0,01
1000236,1,3,0,0,00
1000251,3,5,1,0,01
1000263,4,1,1,1,11
1000269,3,0,1,1,11
1000274,2,6,0,0,00
1000282,1,6,0,0,00
1000283,1,6,0,0,00
1000291,2,3,0,0,00
1000296,1,2,0,1,10
1000313,5,0,1,1,11
1000317,2,7,0,0,00
1000319,1,0,0,1,10
1000328,1,0,0,1,10
1000332,1,0,0,1,10
1000335,8,0,1,1,11
1000349,8,1,1,1,11
1000364,1,5,0,0,00
1000374,3,8,1,0,01
